Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Carbon Markets,Carbon Neutrality Science,,,,10.1007/978-981-97-6651-2_9,Caineng Zou,2024,https://link.springer.com/chapter/10.1007/978-981-97-6651-2_9,Chapter
Carbon stocks of particle board and fiberboard in Japan,Scientific Reports,,,,10.1038/s41598-023-37132-x,Chihiro KayoKotoko SanjoIssei SatoMengyuan LiuGianova Vierry PrasetyadiSuguru Hirahara,2023,https://link.springer.com/article/10.1038/s41598-023-37132-x,Article
Monitoring soil carbon in smallholder carbon projects: insights from Kenya,Climatic Change,,,,10.1007/s10584-024-03796-1,Adaugo O. OkoliAthena Birkenberg,2024,https://link.springer.com/article/10.1007/s10584-024-03796-1,Article
Reactions of Global Stock Markets to the Russia–Ukraine War: An Empirical Evidence,Asia-Pacific Financial Markets,,,,10.1007/s10690-023-09429-4,Emon Kalyan ChowdhuryIffat Ishrat Khan,2023,https://link.springer.com/article/10.1007/s10690-023-09429-4,Article
Can climate change attention predict energy stock returns?,Environmental Science and Pollution Research,,,,10.1007/s11356-023-28731-2,"
Shanghui JiaYingke LiuJiayu Jin",2023,https://link.springer.com/article/10.1007/s11356-023-28731-2,Article
Quantification and mapping of the carbon sequestration potential of soils via a quantile regression forest model,Earth Science Informatics,,,,10.1007/s12145-024-01298-3,Subramanian DharumarajanRamakrisnappa VasundharaBeeman KalaiselviManickam LalithaM. RameshanRamasamy SrinivasanKavukattu Sreekumar KarthikaKumari SwetaKokkuvayil Sankaranarayanan Anil KumarRajendra Hegde,2024,https://link.springer.com/article/10.1007/s12145-024-01298-3,Article
Permafrost carbon controlled by vegetation and climate in the Tibetan Plateau,Environmental Earth Sciences,,,,10.1007/s12665-025-12325-x,Xin ZhangShihang ZhangHongjin ChenJian-rong FAN,2025,https://link.springer.com/article/10.1007/s12665-025-12325-x,Article
Carbon Market Outlook in the Context of Global Carbon Neutrality,"Annual Report on China’s Petroleum, Gas and New Energy Industry (2022–2023)",,,,10.1007/978-981-99-7289-0_3,Na RenYi CaiZhiyuan QinYing Zhao,2024,https://link.springer.com/chapter/10.1007/978-981-99-7289-0_3,Chapter
Malaysia’s Blue Carbon Overview,Blue Carbon Mangrove Ecosystems,,,,10.1007/978-3-031-69553-7_12,Waseem Razzaq KhanRoland Kueh Jui HengJane KohMalcom DemiesAbdul Razaque MemonFaridah Hanum Ibrahim,2024,https://link.springer.com/chapter/10.1007/978-3-031-69553-7_12,Chapter
"Harnessing GIS, remote sensing, and machine learning for sustainable management and carbon sequestration of non-timber forest products in Gujarat, India",Agroforestry Systems,,,,10.1007/s10457-025-01186-9,Shrishti RajputAgradeep MohantaBiplab BanerjeeJayanta DasShuchi MishraHari Shankar Kumar,2025,https://link.springer.com/article/10.1007/s10457-025-01186-9,Article
"Impact of forest cover and land use change on tree species diversity and carbon stocks in Shivapuri Nagarjun National Park, Nepal",Discover Environment,,,,10.1007/s44274-025-00205-x,Rushma KarkiSewak BhattaSudip Pandey,2025,https://link.springer.com/article/10.1007/s44274-025-00205-x,Article
Topics of green credit policy in China based on text mining and their impact on the stock returns of heavily polluting enterprises,"Environment, Development and Sustainability",,,,10.1007/s10668-024-05166-4,Yu BaiXinshan Zhong,2024,https://link.springer.com/article/10.1007/s10668-024-05166-4,Article
The spillover effects of green bond issuance: a study based on Chinese firms’ stock price synchronicity,Economic Change and Restructuring,,,,10.1007/s10644-024-09618-9,Rongnan LiZhongfei LiKexin HuKai Gan,2024,https://link.springer.com/article/10.1007/s10644-024-09618-9,Article
Digital tools for automated building stock characterization,Nature Reviews Clean Technology,,,,10.1038/s44359-025-00066-w,Ana Bendiek-Laranjo,2025,https://link.springer.com/article/10.1038/s44359-025-00066-w,Article
Grassland degradation affected vegetation carbon density but not soil carbon density,BMC Plant Biology,,,,10.1186/s12870-024-05409-6,Chan ZhouHainan XiaTingting YangZhuo ZhangGuobin Zheng,2024,https://link.springer.com/article/10.1186/s12870-024-05409-6,Article
The Effects of Economic Uncertainty and Trade Policy Uncertainty on Industry-Specific Stock Markets Equity,Computational Economics,,,,10.1007/s10614-024-10552-1,Ijaz YounisHimani GuptaWaheed Ullah ShahArshian SharifXuan Tang,2024,https://link.springer.com/article/10.1007/s10614-024-10552-1,Article
Impact of electric vehicle battery recycling on reducing raw material demand and battery life-cycle carbon emissions in China,Scientific Reports,,,,10.1038/s41598-025-86250-1,Rui JiangChengke WuWei FengKairui YouJian LiuGuangmin ZhouLujing LiuHui-Ming Cheng,2025,https://link.springer.com/article/10.1038/s41598-025-86250-1,Article
Good fisheries management is good carbon management,npj Ocean Sustainability,,,,10.1038/s44183-024-00053-x,Natalie F. AndersenEmma L. CavanWilliam W. L. CheungAngela H. MartinGrace K. SabaU. Rashid Sumaila,2024,https://link.springer.com/article/10.1038/s44183-024-00053-x,Article
Quantification techniques of soil organic carbon: an appraisal,Analytical Sciences,,,,10.1007/s44211-025-00746-4,Avinash KanagarajSathiya Bama KaliappanThenmozhi ShanmugamBharani AlagirisamyKumaraperumal Ramalingam,2025,https://link.springer.com/article/10.1007/s44211-025-00746-4,Article
"Unveiling time-varying asymmetries in the stock market returns through energy prices, green innovation, and market risk factors: wavelet-based evidence from China",Economic Change and Restructuring,,,,10.1007/s10644-024-09684-z,Muhammad RamzanMohammad Razib HossainKashif Raza AbbasiTomiwa Sunday AdebayoRafael Alvarado,2024,https://link.springer.com/article/10.1007/s10644-024-09684-z,Article
"The implications of biomass and carbon sequestration of exclosure for climate change mitigation in arid areas, Sekota district, northern Ethiopia",Discover Environment,,,,10.1007/s44274-024-00122-5,Mubarek EshetieTsegaye GobezieSeid MuhieGetu Abebe,2024,https://link.springer.com/article/10.1007/s44274-024-00122-5,Article
Guidelines for improved quantification and reporting of carbon stocks and additional carbon storage in agroforestry systems,Agroforestry Systems,,,,10.1007/s10457-025-01184-x,Rémi CardinaelGeorg CadischChristian DuprazBohdan LojkaMaren Oelbermann,2025,https://link.springer.com/article/10.1007/s10457-025-01184-x,Article
Substantial blue carbon sequestration in the world’s largest seagrass meadow,Communications Earth & Environment,,,,10.1038/s43247-023-01154-0,Chuancheng FuSofia FrappiMichelle Nicole HavlikWells HoweS. David HarrisElisa LaioloAustin J. GallagherPere MasquéCarlos M. Duarte,2023,https://link.springer.com/article/10.1038/s43247-023-01154-0,Article
Accounting for deep soil carbon in tropical forest conservation payments,Scientific Reports,,,,10.1038/s41598-024-65138-6,Maja K. SundqvistNiles J. HasselquistJoel JensenJosefin RunessonRosa C. GoodmanE. Petter AxelssonDavid AlloysiusArvid LindhUlrik IlstedtFrancisco X. Aguilar,2024,https://link.springer.com/article/10.1038/s41598-024-65138-6,Article
Carbon Emissions in Real Business Cycles,Climate Macroeconomics,,,,10.1007/978-981-96-7967-6_6,Ying Tung ChanDayong Zhang,2025,https://link.springer.com/chapter/10.1007/978-981-96-7967-6_6,Chapter
Soils and Carbon Pools on the Shungite Rocks of South Karelia under Different Types of Land Use,Eurasian Soil Science,,,,10.1134/S1064229323601798,I. A. DubrovinaE. V. MoshkinaA. V. TuyunenN. V. GenikovaA. Yu. KarpechkoM. V. Medvedeva,2023,https://link.springer.com/article/10.1134/S1064229323601798,Article
Feasibility of Mangrove Carbon Credit,Mangrove Carbon Trading in the Lower Gangetic Delta,,,,10.1007/978-3-031-76316-8_3,Abhijit MitraSufia ZamanProsenjit PramanickSana Ahmed,2024,https://link.springer.com/chapter/10.1007/978-3-031-76316-8_3,Chapter
Induced Innovation and Carbon Leakage,Environmental and Resource Economics,,,,10.1007/s10640-025-01009-6,Jonathon M. BeckerJared C. CarboneAndreas Löschel,2025,https://link.springer.com/article/10.1007/s10640-025-01009-6,Article
Trees and grass buffers impact on soil carbon in an agroforestry alleycropping watershed,Agroforestry Systems,,,,10.1007/s10457-024-01043-1,Ciro Abbud RighiBiyensa GurmessaRanjith P. UdawattaMorgan P. Davis,2024,https://link.springer.com/article/10.1007/s10457-024-01043-1,Article
"Maximum carbon uptake potential through progressive management of plantation forests in Guangdong Province, China",Communications Earth & Environment,,,,10.1038/s43247-024-01977-5,Xueyan LiChongyuan BiJianping WuChaoqun ZhangWenting YanZhenzhen XiaoYing-Ping WangJiashun RenYongxian Su,2025,https://link.springer.com/article/10.1038/s43247-024-01977-5,Article
Bulk density calculation methods systematically alter estimates of soil organic carbon stocks in United States forests,Biogeochemistry,,,,10.1007/s10533-025-01235-6,Ashley K. LangMelissa A. PastoreBrian F. WaltersGrant M. Domke,2025,https://link.springer.com/article/10.1007/s10533-025-01235-6,Article
Predictive model on employee stock ownership impacting corporate performance,Scientific Reports,,,,10.1038/s41598-025-06280-7,Yiping HuangShixin HuangXiangjian Chen,2025,https://link.springer.com/article/10.1038/s41598-025-06280-7,Article
Restored lowland heathlands store substantially less carbon than undisturbed lowland heath,Communications Earth & Environment,,,,10.1038/s43247-023-01176-8,Sarah DuddiganAysha Hales-HenaoMaisie BruceAnita DiazMark Tibbett,2024,https://link.springer.com/article/10.1038/s43247-023-01176-8,Article
Research on jumps and volatility in China’s carbon market,Economic Change and Restructuring,,,,10.1007/s10644-024-09592-2,Xiangjun ChenBo Yan,2024,https://link.springer.com/article/10.1007/s10644-024-09592-2,Article
Long-term carbon storage in shelf sea sediments reduced by intensive bottom trawling,Nature Geoscience,,,,10.1038/s41561-024-01581-4,Wenyan ZhangLucas PorzRümeysa YilmazKlaus WallmannTimo SpiegelAndreas NeumannMoritz HoltappelsSabine KastenJannis KuhlmannNadja ZiebarthBettina TaylorHa Thi Minh Ho-HagemannFrank-Detlef BockelmannUte DaewelLea BernhardtCorinna Schrum,2024,https://link.springer.com/article/10.1038/s41561-024-01581-4,Article
Carbon Footprints of Indian Forest Degradation and Deforestation,Forest Degradation and Management,,,,10.1007/978-3-031-84055-5_4,Amit BijlwanManendra SinghTarun AgrawalRajeev Ranjan,2025,https://link.springer.com/chapter/10.1007/978-3-031-84055-5_4,Chapter
"Spatiotemporal Pattern and Drivers of Carbon Storage from 2000 to 2020 in the Poyang Lake Basin, China",Protect the Water World: Water Pollution Treatment and Related Biotechnology,,,,10.1007/978-3-031-92123-0_26,Yitong ChenHua Zhu,2025,https://link.springer.com/chapter/10.1007/978-3-031-92123-0_26,Conference paper
"Multi-scenario carbon storage analysis based on PLUS model and InVEST model: a case study of Zhejiang province, China",Earth Science Informatics,,,,10.1007/s12145-024-01683-y,Yirong WangXueqin JiangSong GaoQi JiangHuaqiang DuNing Han,2025,https://link.springer.com/article/10.1007/s12145-024-01683-y,Article
"Newly initiated carbon stock, organic soil accumulation patterns and main driving factors in the High Arctic Svalbard, Norway",Scientific Reports,,,,10.1038/s41598-022-08652-9,T. JuseliusV. RavolainenH. ZhangS. PiiloM. MüllerA. Gallego-SalaM. Väliranta,2022,https://link.springer.com/article/10.1038/s41598-022-08652-9,Article
"Total soil carbon modelling along the altitudinal gradients in Eastern Himalaya, Arunachal Pradesh",European Journal of Forest Research,,,,10.1007/s10342-024-01743-4,Genius TeronReetashree BordoloiAshish PaulLal Bihari SinghaOm Prakash Tripathi,2024,https://link.springer.com/article/10.1007/s10342-024-01743-4,Article
An Aggregate Production Planning Model Under Carbon Trading Constraints for Sustainable Operations,Proceedings of the 7th Asia Pacific Conference on Manufacturing Systems and 6th International Manufacturing Engineering Conference—Volume 1,,,,10.1007/978-981-96-4353-0_4,Dwi KurniawanShunichi OhmoriQian HuangAlex J. Ruiz Torres,2025,https://link.springer.com/chapter/10.1007/978-981-96-4353-0_4,Conference paper
"Assessing the Biomass and Carbon Productivity of Pure <i>Pinus willachiana</i> Forest in Kumrat Valley, Pakistan",Biology Bulletin,,,,10.1134/S1062359024609133,Pervez KhanKaleem UllahBui Manh HungAdnan AhmadShiou Yih LeeLe Dinh HaiSohail AhmadFaisal KhanRehan UllahSajjad UllahRajpar Nawaz Muhammad,2024,https://link.springer.com/article/10.1134/S1062359024609133,Article
Land use and cover change accelerated China’s land carbon sinks limits soil carbon,npj Climate and Atmospheric Science,,,,10.1038/s41612-024-00751-w,Yue ChengPeng LuoHao YangMingwang LiMing NiHonglin LiYu HuangWenwen XieLihuan Wang,2024,https://link.springer.com/article/10.1038/s41612-024-00751-w,Article
Agroforestry: Mitigating Climate Change Through Carbon Sequestration,Agroforestry,,,,10.1007/978-981-96-6855-7_6,Subhabrata Panda,2025,https://link.springer.com/chapter/10.1007/978-981-96-6855-7_6,Chapter
Balancing the green carbon cycle — Biogenic carbon within life cycle assessment,The International Journal of Life Cycle Assessment,,,,10.1007/s11367-025-02469-0,Stefan FüchslJosef HuberMagnus FröhlingHubert Röder,2025,https://link.springer.com/article/10.1007/s11367-025-02469-0,Article
"Floristic structure, potential carbon stocks, and dynamics in cocoa-based agroforestry systems in Côte d’Ivoire (West Africa)",Agroforestry Systems,,,,10.1007/s10457-024-01103-6,Kayeli Anaïs Laurence KouadioAkoua Tamia Madeleine KouakouGolou Gizèle ZanhPatrick JagoretJean-François BastinYao Sadaiou Sabas Barima,2024,https://link.springer.com/article/10.1007/s10457-024-01103-6,Article
Carbon Taxation and Carbon Emission Targeting in Africa: Readiness and Challenges,Sustainable Education and Development—Clean Energy,,,,10.1007/978-3-031-65357-5_7,Y. N. QuekuB. A. Seidu,2024,https://link.springer.com/chapter/10.1007/978-3-031-65357-5_7,Conference paper
"Loss prediction of carbon stocks caused by <i>Spartina alterniflora</i> clearing in coastal wetlands of Yancheng, China",Geo-Marine Letters,,,,10.1007/s00367-024-00780-7,Mengyuan SuYufeng LiChunqi QiuYong ZhouLin LiYue JiaJingjing DingZhaoyuan YuAlan WrightHongyu Liu,2024,https://link.springer.com/article/10.1007/s00367-024-00780-7,Article
A 3-level integrated lot sizing and cutting stock problem applied to a truck suspension factory,TOP,,,,10.1007/s11750-024-00679-7,Pedro Rochavetz de Lara AndradeSilvio Alexandre De AraujoAdriana Cristina CherriFelipe Kesrouani Lemos,2024,https://link.springer.com/article/10.1007/s11750-024-00679-7,Article
Dual Carbon Policies and Action Plans,The Carbon Emission Liability Mechanism,,,,10.1007/978-981-96-3612-9_13,Baoming Yang,2025,https://link.springer.com/chapter/10.1007/978-981-96-3612-9_13,Chapter
A study of impact of climate change on the U.S. stock market as exemplified by the NASDAQ 100 index constituents,Scientific Reports,,,,10.1038/s41598-024-66109-7,Cunpu LiYingjun LiuLishuo Pan,2024,https://link.springer.com/article/10.1038/s41598-024-66109-7,Article
The role of media exposure on board capital and carbon emission disclosure,Discover Sustainability,,,,10.1007/s43621-025-01014-1,Mohammad SyafikDoddy SetiawanSri HartokoY. Anni Aryani,2025,https://link.springer.com/article/10.1007/s43621-025-01014-1,Article
Equilibrium Strategies of&#xa0;Carbon Emission Reduction in&#xa0;Agricultural Product Supply Chain Under Carbon Sink Trading,Frontiers of Algorithmics,,,,10.1007/978-981-97-7752-5_21,Tingting MengYukun ChengXujin PuRui Li,2025,https://link.springer.com/chapter/10.1007/978-981-97-7752-5_21,Conference paper
